word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
opposed,0.058823529411764705,0.13008130081300814,0.13131313131313133,0.24561403508771928,0.09782608695652174,-0.040040000000000006,0.06371874999999998,0.12703076923076925,0.017346428571428554,-0.014377777777777786
agreed,0.12582781456953643,0.1962025316455696,0.16535433070866143,0.15151515151515152,0.08552631578947369,0.3117157894736842,0.2466612903225807,0.19657619047619052,0.23834400000000006,0.06836153846153845
question,0.024390243902439025,0.09385113268608414,0.07665505226480836,0.09215017064846416,0.04132231404958678,-0.12905,-0.11704482758620689,0.03606818181818181,0.12589259259259258,0.08176000000000001
judge,0.07581227436823104,0.10204081632653061,0.07883817427385892,0.09854014598540146,0.023148148148148147,-0.1604952380952381,-0.11123200000000001,-0.0038736842105262983,-0.0927148148148148,0.0
loan,0.03225806451612903,0.14035087719298245,0.06666666666666667,0.07692307692307693,0.0,-0.4404,0.03131249999999999,-0.09576666666666667,-0.16213333333333332,0.0
entered,0.21428571428571427,0.05,0.13333333333333333,0.14705882352941177,0.06521739130434782,-0.2664111111111111,0.0,-0.14308749999999998,-0.22020999999999996,-0.22863333333333333
measures,0.11851851851851852,0.10294117647058823,0.08609271523178808,0.09803921568627451,0.05384615384615385,-0.19253125,-0.06842857142857144,0.1400846153846154,-0.12636666666666665,0.2594
fathers,0.07142857142857142,0.1125,0.175,0.1111111111111111,0.03773584905660377,0.22105,0.17753333333333335,0.16588571428571428,0.2911625,0.21075
denying,0.23529411764705882,0.25,0.12,0.05555555555555555,0.3157894736842105,-0.19567500000000002,-0.24326666666666671,-0.31233333333333335,-0.4215,-0.32925000000000004
opened,0.13157894736842105,0.10416666666666667,0.09322033898305085,0.09615384615384616,0.06956521739130435,0.002473333333333342,-0.08048,-0.017772727272727277,-0.17412,-0.2654625
time,0.07415406767458603,0.08012326656394453,0.0649546827794562,0.06666666666666667,0.060833333333333336,-0.050296116504854375,-0.08461634615384614,0.013741860465116273,0.014157831325301202,-0.14947671232876716
home,0.1143740340030912,0.10598290598290598,0.08431703204047218,0.07528641571194762,0.0637065637065637,-0.05287702702702701,-0.047266129032258054,-0.0777,-0.0838413043478261,0.03922727272727272
seek,0.15178571428571427,0.14556962025316456,0.128,0.23943661971830985,0.14925373134328357,-0.023258823529411752,0.16560869565217393,0.12170000000000002,0.14997352941176473,0.12832500000000002
longtime,0.14285714285714285,0.056338028169014086,0.12195121951219512,0.03508771929824561,0.04081632653061224,0.017662500000000005,0.2299,-0.06399999999999999,-0.5081,0.01755000000000001
airstrikes,0.3333333333333333,0.08571428571428572,0.08196721311475409,0.07894736842105263,0.0,-0.34405833333333335,0.02151666666666667,-0.08821999999999999,0.22383333333333333,0.0
universal,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.16,0.23809523809523808,0.331375,0.3818,0.5727000000000001,0.05125000000000002,0.09534000000000001
spot,0.11363636363636363,0.06818181818181818,0.07692307692307693,0.1875,0.09375,0.22952000000000003,-0.04326666666666667,0.46898000000000006,0.2036,0.4040333333333333
assessments,0.10526315789473684,0.047619047619047616,0.3125,0.09523809523809523,0.08333333333333333,-0.10705,0.6124,-0.004740000000000011,0.26415,0.6124
crime,0.20689655172413793,0.22727272727272727,0.08571428571428572,0.1206896551724138,0.12796208530805686,-0.6559404761904764,-0.737427692307692,-0.7211055555555557,-0.6666047619047618,-0.6547370370370371
independent,0.06299212598425197,0.14728682170542637,0.07647058823529412,0.11811023622047244,0.0728476821192053,0.22023750000000003,0.04205263157894736,0.14914615384615384,0.020713333333333337,-0.046254545454545444
reform,0.052980132450331126,0.08866995073891626,0.06532663316582915,0.10619469026548672,0.058823529411764705,0.15785,0.10396666666666667,0.03930769230769231,0.09202916666666666,0.2202222222222222
leads,0.07317073170731707,0.12244897959183673,0.06896551724137931,0.18181818181818182,0.03571428571428571,0.164,0.0512,-0.29435,-0.02033333333333333,-0.2927
partners,0.0975609756097561,0.11538461538461539,0.07368421052631578,0.05970149253731343,0.08333333333333333,0.10547500000000001,0.04262500000000002,-0.013442857142857137,-0.16375,0.11465714285714286
issues,0.07122507122507123,0.07673267326732673,0.0576036866359447,0.08547008547008547,0.05016722408026756,0.09760400000000001,-0.08128387096774194,0.07523999999999999,0.06196666666666665,0.09216666666666666
carrying,0.11940298507462686,0.1111111111111111,0.10144927536231885,0.08333333333333333,0.1,-0.272525,-0.61544,-0.21185714285714288,-0.29952,-0.14496666666666666
appropriate,0.06382978723404255,0.23333333333333334,0.09433962264150944,0.08695652173913043,0.14545454545454545,-0.15829999999999997,0.10079285714285713,0.05,-0.15839999999999996,0.2169875
vehicles,0.09210526315789473,0.08695652173913043,0.0,0.03529411764705882,0.07792207792207792,-0.48738571428571426,-0.11958333333333333,0.0,0.07543333333333334,-0.22128333333333336
usually,0.039603960396039604,0.08139534883720931,0.08974358974358974,0.06796116504854369,0.03278688524590164,0.06312499999999999,-0.09502857142857143,-0.3679571428571428,-0.11478571428571428,-0.33830000000000005
negotiations,0.09195402298850575,0.07042253521126761,0.09090909090909091,0.14035087719298245,0.07042253521126761,0.08745,0.13706000000000002,0.011999999999999995,-0.036899999999999995,-0.06972
reject,0.05405405405405406,0.13043478260869565,0.17073170731707318,0.09302325581395349,0.03125,-0.4019,-0.44836666666666664,-0.2904428571428571,-0.538125,-0.886
declaring,0.19230769230769232,0.17857142857142858,0.12121212121212122,0.1,0.19047619047619047,-0.42332000000000003,-0.35824,-0.539625,-0.35015,-0.10285
operate,0.09615384615384616,0.08196721311475409,0.06666666666666667,0.043478260869565216,0.024390243902439025,0.02467999999999999,0.25604,0.1953,-0.09085000000000004,0.0
transparency,0.08823529411764706,0.10810810810810811,0.12,0.18181818181818182,0.09375,0.0172,0.215475,-0.008400000000000019,0.2779666666666667,-0.07643333333333331
willingness,0.21052631578947367,0.15384615384615385,0.2962962962962963,0.17391304347826086,0.19047619047619047,0.484375,0.281625,0.36205,0.317125,0.2609
continues,0.15714285714285714,0.09090909090909091,0.09803921568627451,0.12037037037037036,0.07142857142857142,-0.2958090909090909,-0.43737142857142863,-0.14191,-0.44656153846153845,-0.5473600000000001
film,0.02830188679245283,0.03260869565217391,0.06956521739130435,0.12,0.03333333333333333,0.0,0.31393333333333334,-0.009812500000000014,-0.09486666666666665,0.0386
measure,0.07236842105263158,0.07746478873239436,0.09655172413793103,0.09375,0.0234375,-0.03980909090909091,0.03180909090909089,0.017128571428571427,0.05807500000000001,0.08893333333333332
represents,0.0,0.10810810810810811,0.06578947368421052,0.07352941176470588,0.057692307692307696,0.0,0.07594999999999999,-0.21652,-0.35746,-0.07816666666666666
factors,0.043478260869565216,0.03773584905660377,0.06,0.06557377049180328,0.08333333333333333,-0.02345,0.0,-0.293,-0.375525,-0.17012
wanted,0.09947643979057591,0.09130434782608696,0.14027149321266968,0.1016949152542373,0.10256410256410256,-0.2790842105263158,-0.004285714285714302,-0.03560645161290323,-0.17470833333333335,-0.08038333333333332
disturbing,0.2727272727272727,0.17857142857142858,0.1724137931034483,0.11538461538461539,0.17857142857142858,-0.6402333333333333,-0.6669400000000001,-0.63064,-0.6702333333333333,-0.69214
inmates,0.22330097087378642,0.24096385542168675,0.046511627906976744,0.0967741935483871,0.1506849315068493,0.031073913043478257,-0.20967500000000006,0.0903,-0.12855,-0.4054272727272728
happening,0.060240963855421686,0.07692307692307693,0.06896551724137931,0.03225806451612903,0.07575757575757576,0.09784000000000001,0.006249999999999996,0.15806666666666666,0.0,-0.11460000000000004
proposal,0.07692307692307693,0.11764705882352941,0.07317073170731707,0.12790697674418605,0.023255813953488372,-0.2265,-0.20940833333333334,-0.20709999999999998,0.1429090909090909,-0.3182
guarantees,0.16666666666666666,0.07407407407407407,0.2727272727272727,0.2,0.08333333333333333,0.17020000000000002,-0.60465,0.37648333333333334,0.18044000000000002,0.5106
exchange,0.0975609756097561,0.13333333333333333,0.1518987341772152,0.05102040816326531,0.05128205128205128,-0.1217125,0.15593333333333334,-0.02496666666666666,-0.0512,-0.047524999999999956
race,0.09550561797752809,0.08284023668639054,0.07112970711297072,0.08843537414965986,0.07878787878787878,0.027882352941176466,-0.22652857142857144,-0.004341176470588276,0.04510769230769231,-0.06539999999999999
replacing,0.17857142857142858,0.09090909090909091,0.19230769230769232,0.04,0.05,0.0879,0.4014,0.14531999999999998,0.0,0.0
chance,0.1417910447761194,0.10810810810810811,0.08695652173913043,0.05263157894736842,0.1,0.10592105263157893,0.11249375000000003,0.18768333333333334,0.42365714285714284,0.40284000000000003
voting,0.13414634146341464,0.1969111969111969,0.1091703056768559,0.144,0.14838709677419354,-0.11379696969696972,-0.16189019607843136,-0.28362000000000004,-0.20378611111111114,-0.2092347826086957
language,0.0891089108910891,0.0967741935483871,0.13333333333333333,0.03125,0.11392405063291139,-0.4023666666666667,0.047744444444444444,-0.028018750000000005,0.42043333333333327,-0.3495111111111111
combination,0.0,0.09302325581395349,0.08163265306122448,0.1276595744680851,0.06557377049180328,0.0,0.048350000000000004,-0.23170000000000002,0.04954999999999999,0.06072499999999999
deep,0.11578947368421053,0.08045977011494253,0.10526315789473684,0.11827956989247312,0.012658227848101266,-0.2536363636363636,-0.17067142857142859,0.012129999999999985,-0.24743636363636365,0.5106
feared,0.15625,0.1111111111111111,0.05263157894736842,0.0,0.16129032258064516,-0.47526,-0.6453,-0.4939,0.0,-0.6573399999999999
barely,0.0,0.13333333333333333,0.08823529411764706,0.15384615384615385,0.09090909090909091,0.0,0.12925,0.08679999999999999,-0.020033333333333337,0.045966666666666656
village,0.13513513513513514,0.046875,0.08181818181818182,0.06779661016949153,0.011494252873563218,-0.34882,-0.33935000000000004,-0.3548,0.0,0.0
possible,0.13671875,0.14007782101167315,0.1375,0.10344827586206896,0.09345794392523364,-0.07401142857142852,-0.04422777777777778,0.06068484848484847,-0.11797037037037039,-0.135825
pledge,0.19047619047619047,0.15217391304347827,0.16,0.225,0.14285714285714285,-0.1736125,-0.35409999999999997,0.0899875,-0.3445888888888889,-0.19085714285714286
affects,0.16666666666666666,0.17857142857142858,0.25,0.09090909090909091,0.25,-0.14147500000000002,-0.39749999999999996,-0.018175000000000024,-0.624,0.2387
bombings,0.23076923076923078,0.14285714285714285,0.25806451612903225,0.2222222222222222,0.125,-0.5500666666666667,-0.2916666666666667,-0.5337249999999999,-0.22873333333333334,-0.7345
accurate,0.125,0.2857142857142857,0.08333333333333333,0.1,0.10714285714285714,-0.49066666666666664,0.1165125,0.07913333333333335,0.12127500000000001,0.05183333333333332
fatally,0.3333333333333333,0.11764705882352941,0.0,0.0,0.21428571428571427,-0.6884399999999999,-0.7916,0.0,0.0,-0.7432333333333334
mother,0.1717171717171717,0.06467661691542288,0.09465020576131687,0.04782608695652174,0.06770833333333333,-0.12770000000000004,-0.11476153846153844,0.01756956521739131,-0.1291909090909091,-0.40433076923076927
bases,0.16666666666666666,0.0,0.06666666666666667,0.375,0.0,-0.6486,0.0,0.3182,-0.5545166666666667,0.0
labor,0.03125,0.06707317073170732,0.11475409836065574,0.06756756756756757,0.03225806451612903,-0.27952499999999997,0.24202727272727273,0.09070714285714285,0.07173,-0.13569999999999996
stuff,0.1836734693877551,0.15625,0.02,0.05263157894736842,0.1794871794871795,0.08337777777777777,-0.06124,0.0,0.0776,-0.1489
manage,0.17142857142857143,0.11764705882352941,0.175,0.08571428571428572,0.08571428571428572,0.0735,0.07248333333333333,0.0863142857142857,0.0,-0.13099999999999998
offices,0.09090909090909091,0.04081632653061224,0.14516129032258066,0.14,0.02127659574468085,-0.45126666666666665,-0.41355,-0.06894444444444442,-0.045785714285714284,-0.4767
doors,0.0625,0.10344827586206896,0.07407407407407407,0.15555555555555556,0.21212121212121213,-0.3612,-0.16306666666666667,-0.1366,0.1078857142857143,0.0722142857142857
win,0.05454545454545454,0.15469613259668508,0.08968609865470852,0.07264957264957266,0.10582010582010581,0.42941111111111113,0.5097392857142857,0.41174999999999995,0.5979764705882353,0.36028499999999997
thoughts,0.15151515151515152,0.08108108108108109,0.15,0.07894736842105263,0.1111111111111111,-0.2511,0.19499999999999998,-0.08176666666666668,-0.5194333333333333,-0.240975
findings,0.047619047619047616,0.08333333333333333,0.0945945945945946,0.07246376811594203,0.02564102564102564,0.031,-0.10368333333333335,0.08860000000000001,0.35402000000000006,0.057749999999999996
girlfriend,0.2,0.04,0.20689655172413793,0.06666666666666667,0.23809523809523808,-0.5467249999999999,-0.9403,0.021600000000000008,-0.6924,-0.5988
rifle,0.391304347826087,0.09090909090909091,0.21739130434782608,0.14285714285714285,0.07407407407407407,-0.1976222222222222,-0.802,-0.06122000000000002,-0.4008333333333334,-0.34
acceptable,0.17391304347826086,0.22580645161290322,0.07692307692307693,0.02631578947368421,0.22727272727272727,0.012474999999999986,0.11654285714285717,0.08254999999999998,-0.1531,-0.010940000000000016
rallies,0.22727272727272727,0.05263157894736842,0.09375,0.09090909090909091,0.11538461538461539,-0.05818000000000001,-0.41125,0.06846666666666666,0.0,0.13959999999999997
power,0.10805500982318271,0.14554794520547945,0.1254180602006689,0.20253164556962025,0.11753731343283583,0.037489090909090916,-0.03743764705882352,-0.06478,0.06164921875000001,0.04012380952380953
confront,0.1111111111111111,0.16216216216216217,0.11764705882352941,0.15151515151515152,0.12903225806451613,-0.5333333333333333,-0.5431333333333334,-0.41225,-0.4979,-0.47715
banks,0.125,0.11458333333333333,0.0847457627118644,0.08641975308641975,0.07058823529411765,-0.10967777777777778,-0.031272727272727285,-0.08371,-0.053471428571428566,-0.04016666666666666
learn,0.13095238095238096,0.06153846153846154,0.1,0.07692307692307693,0.1527777777777778,-0.08240000000000001,-0.30437499999999995,-0.10661999999999998,0.018100000000000005,-0.13765454545454545
businesses,0.10569105691056911,0.1532258064516129,0.08333333333333333,0.09448818897637795,0.0625,0.12953846153846155,0.12499999999999997,-0.0894,-0.05423333333333332,0.2322
planning,0.08536585365853659,0.009259259259259259,0.13592233009708737,0.1262135922330097,0.058823529411764705,-0.15435714285714286,0.0,-0.32670714285714286,-0.3403692307692307,-0.14838
maintain,0.13559322033898305,0.125,0.16,0.08333333333333333,0.0967741935483871,0.17262499999999997,0.23740999999999995,0.16259166666666666,0.06684000000000001,0.2803333333333333
moments,0.08771929824561403,0.0,0.0847457627118644,0.03571428571428571,0.11904761904761904,0.20664000000000007,0.0,0.13662000000000002,0.3753,-0.023940000000000027
recommend,0.04,0.3157894736842105,0.08,0.0,0.08695652173913043,0.3612,0.44370000000000004,0.3612,0.0,-0.08974999999999998
pregnancy,0.1702127659574468,0.13043478260869565,0.08571428571428572,0.10714285714285714,0.19117647058823528,-0.1933875,-0.23013333333333333,-0.011433333333333351,0.0775,-0.023592307692307683
arm,0.1694915254237288,0.047619047619047616,0.05555555555555555,0.1076923076923077,0.05357142857142857,-0.19962000000000005,-0.38656666666666667,0.3529,-0.22419999999999998,-0.2563
design,0.10416666666666667,0.06818181818181818,0.03571428571428571,0.06451612903225806,0.05,0.14952000000000001,0.10606666666666666,0.1591,-0.2202,-0.20095
natural,0.15789473684210525,0.13131313131313133,0.1111111111111111,0.0660377358490566,0.03636363636363636,0.16074444444444447,0.12197692307692304,0.35066666666666674,0.18892857142857142,0.3612
inequality,0.19047619047619047,0.3,0.08333333333333333,0.1,0.034482758620689655,-0.48329999999999995,-0.33285833333333337,-0.46775,-0.64,-0.8176
movies,0.034482758620689655,0.13043478260869565,0.037037037037037035,0.10526315789473684,0.03571428571428571,-0.765,-0.13518333333333332,-0.3182,-0.132525,-0.5574
market,0.10837438423645321,0.09565217391304348,0.08247422680412371,0.07425742574257425,0.06666666666666667,-0.12503636363636364,0.1671090909090909,0.05419999999999999,0.11301333333333333,-0.03057499999999998
worried,0.25806451612903225,0.09090909090909091,0.1,0.056818181818181816,0.06382978723404255,-0.3440531249999999,-0.3909,-0.3932692307692308,-0.39102,-0.4587666666666666
subsidy,0.4166666666666667,0.17647058823529413,0.08333333333333333,0.09090909090909091,0.0,0.14482,-0.1792,0.3182,0.0,0.0
business,0.08932461873638345,0.13303769401330376,0.125,0.10462287104622871,0.07788944723618091,-0.02443170731707317,-0.027531666666666666,0.05333518518518517,0.10450232558139533,0.026909677419354835
rejected,0.22784810126582278,0.17721518987341772,0.2535211267605634,0.20238095238095238,0.18461538461538463,-0.6341333333333334,-0.6564285714285714,-0.5401388888888888,-0.5866235294117648,-0.62685
couples,0.0,0.16666666666666666,0.4,0.045454545454545456,0.0,0.0,-0.15633333333333335,0.07357499999999996,-0.3182,0.0
surrounding,0.08928571428571429,0.01639344262295082,0.07142857142857142,0.08333333333333333,0.044444444444444446,0.15230000000000002,-0.4215,-0.22965000000000002,-0.26632500000000003,0.3062
expensive,0.2463768115942029,0.11428571428571428,0.0641025641025641,0.11764705882352941,0.11764705882352941,-0.05708235294117647,-0.22253750000000003,-0.27858000000000005,-0.130575,0.1968
deployed,0.1891891891891892,0.038461538461538464,0.022727272727272728,0.11428571428571428,0.0784313725490196,-0.08752857142857143,0.3149,0.0,0.0,-0.039175
watching,0.041666666666666664,0.023809523809523808,0.0,0.0,0.09090909090909091,-0.11315,0.0,0.0,0.0,-0.27966
initiatives,0.16981132075471697,0.058823529411764705,0.061224489795918366,0.05714285714285714,0.07317073170731707,-0.05652222222222224,0.042199999999999994,0.24546666666666664,-0.128,0.04786666666666667
gotten,0.075,0.05555555555555555,0.0,0.0625,0.20689655172413793,0.13396666666666665,-0.009800000000000003,0.0,0.0644,-0.18108333333333335
influence,0.11392405063291139,0.1712707182320442,0.125,0.09411764705882353,0.08609271523178808,0.1456833333333333,0.07762258064516127,0.06664761904761904,0.1977125,0.15192307692307688
resource,0.2692307692307692,0.2,0.17647058823529413,0.09523809523809523,0.0,-0.10281428571428572,0.08272,0.22760000000000002,-0.1909,0.0
base,0.04065040650406504,0.0970873786407767,0.11827956989247312,0.08196721311475409,0.0,0.18566000000000002,0.12258,0.13369090909090908,0.11224999999999996,0.0
prescription,0.2692307692307692,0.047619047619047616,0.0,0.0,0.09090909090909091,-0.1540571428571429,0.4019,0.0,0.0,-0.5303
screening,0.22727272727272727,0.07692307692307693,0.0,0.058823529411764705,0.16666666666666666,-0.39126,-0.25,0.0,0.0,0.49773333333333336
truck,0.40625,0.030303030303030304,0.16037735849056603,0.12244897959183673,0.06896551724137931,-0.5652653846153846,-0.31694999999999995,-0.37317058823529414,-0.09618333333333333,-0.33492500000000003
speech,0.11467889908256881,0.1048158640226629,0.07407407407407407,0.10714285714285714,0.11009174311926606,-0.19801599999999994,0.23122972972972983,0.127825,0.16728518518518523,0.1261375
packed,0.17647058823529413,0.03333333333333333,0.1,0.25,0.041666666666666664,-0.43746666666666667,-0.6705,0.39943333333333336,-0.17231666666666667,-0.4939
energy,0.11822660098522167,0.10552763819095477,0.08530805687203792,0.0736196319018405,0.10967741935483871,0.32850833333333324,0.3744904761904762,0.24485555555555555,0.19898333333333337,0.300035294117647
difference,0.08695652173913043,0.05555555555555555,0.029850746268656716,0.043478260869565216,0.10144927536231885,0.3277166666666667,0.02007500000000001,0.0,0.3797,0.16631428571428572
thought,0.038461538461538464,0.046948356807511735,0.07339449541284404,0.07929515418502203,0.07734806629834254,-0.30545714285714276,0.09639000000000002,0.11459375000000002,-0.046433333333333354,-0.04647142857142857
bias,0.09523809523809523,0.15151515151515152,0.275,0.14285714285714285,0.125,-0.36060000000000003,-0.017080000000000005,-0.1276818181818182,-0.1381,-0.4117666666666666
seemingly,0.17142857142857143,0.09090909090909091,0.10526315789473684,0.14,0.10344827586206896,-0.3849333333333333,-0.14825,0.3803000000000001,-0.12252857142857143,-0.0593
prevention,0.16071428571428573,0.057692307692307696,0.041666666666666664,0.03773584905660377,0.06779661016949153,0.007122222222222215,-0.4991999999999999,0.10399999999999998,0.05794999999999999,0.1653
specifically,0.01818181818181818,0.0945945945945946,0.05263157894736842,0.09090909090909091,0.06666666666666667,0.0,-0.3117142857142857,-0.2615,-0.14006000000000002,0.003025000000000014
experiences,0.034482758620689655,0.14285714285714285,0.07692307692307693,0.047619047619047616,0.18,-0.31845,-0.06993999999999993,-0.10573333333333335,0.0,-0.10317777777777777
urged,0.20224719101123595,0.11666666666666667,0.205607476635514,0.2894736842105263,0.11458333333333333,-0.2645222222222222,-0.14600000000000005,0.04769999999999999,0.03596363636363637,0.19628181818181814
broke,0.21739130434782608,0.08064516129032258,0.016129032258064516,0.017543859649122806,0.1016949152542373,-0.5355533333333333,-0.50286,-0.4215,-0.4215,-0.6568166666666667
brothers,0.1,0.125,0.07142857142857142,0.07936507936507936,0.023809523809523808,-0.15293333333333334,-0.08389999999999999,-0.10463333333333334,-0.11015999999999997,-0.3182
site,0.1258741258741259,0.07092198581560284,0.05714285714285714,0.09090909090909091,0.058823529411764705,-0.3901388888888889,-0.18521,-0.015287500000000002,-0.1749692307692308,-0.3371625
raping,0.5263157894736842,0.3076923076923077,0.2,0.23076923076923078,0.6666666666666666,-0.84993,-0.81225,-0.7616666666666667,-0.8989666666666668,-0.8589375
neighborhoods,0.09523809523809523,0.2,0.18309859154929578,0.11267605633802817,0.17073170731707318,-0.3266166666666666,0.015220000000000004,0.008369230769230766,-0.027325000000000002,-0.1604142857142857
undermining,0.08333333333333333,0.5555555555555556,0.36363636363636365,0.2777777777777778,0.1111111111111111,0.1531,-0.28622000000000003,-0.36635,-0.23464000000000002,-0.3715
reserves,0.10869565217391304,0.08,0.02631578947368421,0.08333333333333333,0.125,0.18784,0.3286,0.0,0.09866666666666667,-0.30646666666666667
protecting,0.26229508196721313,0.23529411764705882,0.21428571428571427,0.16049382716049382,0.2537313432835821,0.04498749999999999,0.20831875,0.5439333333333334,-0.19743846153846153,0.21554705882352942
prospect,0.0625,0.09375,0.09615384615384616,0.14705882352941177,0.07692307692307693,-0.10570000000000002,0.19553333333333334,0.27954,0.11320000000000001,0.3039
ideals,0.2682926829268293,0.21739130434782608,0.0967741935483871,0.0,0.0967741935483871,0.4159454545454546,-0.19341999999999998,0.44183333333333336,0.0,0.31550000000000006
campaign,0.09454061251664447,0.09480812641083522,0.11169652265542676,0.0989010989010989,0.0648508430609598,-0.14797042253521134,-0.07183928571428573,-0.05092358490566037,-0.05614333333333334,-0.05448400000000001
seeking,0.1597222222222222,0.17218543046357615,0.05732484076433121,0.16379310344827586,0.050724637681159424,0.0076913043478261,-0.11558076923076922,0.03776666666666669,0.08520526315789474,-0.16931428571428572
prosecutions,0.29411764705882354,0.058823529411764705,0.07142857142857142,0.06896551724137931,0.0,-0.29618,-0.5106,0.0,-0.17,0.0
kicked,0.26666666666666666,0.26666666666666666,0.21875,0.27586206896551724,0.13333333333333333,-0.0707875,-0.25015,-0.2592714285714286,-0.27094999999999997,-0.099875
capital,0.058419243986254296,0.0390625,0.06752411575562701,0.07530120481927711,0.06535947712418301,-0.2468705882352941,-0.05119,0.0892952380952381,-0.19739600000000007,-0.08254000000000002
racist,0.3493975903614458,0.2,0.13131313131313133,0.1935483870967742,0.2926829268292683,-0.7230896551724139,-0.6708222222222222,-0.7274,-0.700961111111111,-0.7398208333333337
peacefully,0.22727272727272727,0.2608695652173913,0.05263157894736842,0.23076923076923078,0.08695652173913043,0.74234,0.6194000000000001,0.5267,0.5876666666666667,0.8176
formally,0.14634146341463414,0.10714285714285714,0.022727272727272728,0.22916666666666666,0.07407407407407407,-0.11953333333333334,-0.22119999999999998,0.0,-0.045099999999999994,0.5641
chose,0.13513513513513514,0.1,0.08823529411764706,0.125,0.18181818181818182,-0.08534000000000001,0.14896666666666666,0.01353333333333336,0.015599999999999992,0.03434999999999999
discuss,0.028846153846153848,0.034482758620689655,0.09302325581395349,0.03896103896103896,0.05172413793103448,-0.1585666666666667,0.18076666666666666,-0.15268750000000003,-0.3291,-0.05526666666666665
driven,0.11842105263157894,0.07692307692307693,0.05952380952380952,0.1076923076923077,0.09523809523809523,-0.020577777777777768,-0.165775,0.04862000000000001,0.21612857142857145,-0.059975
paying,0.10714285714285714,0.22784810126582278,0.0875,0.09333333333333334,0.04819277108433735,0.06810000000000001,-0.00013333333333333098,0.15041428571428575,0.08051428571428572,-0.18159999999999998
understood,0.06896551724137931,0.08571428571428572,0.125,0.14634146341463414,0.0,-0.10115,0.23839999999999997,0.28585,0.4343166666666667,0.0
exception,0.0,0.21875,0.08333333333333333,0.03333333333333333,0.08695652173913043,0.0,-0.059171428571428576,0.1537,0.0,0.0
aims,0.1724137931034483,0.0625,0.2727272727272727,0.16666666666666666,0.06896551724137931,0.002399999999999991,0.57375,0.19271666666666665,-0.04037999999999999,0.13620000000000002
veterans,0.125,0.125,0.07692307692307693,0.045454545454545456,0.0,0.33442,-0.06683333333333334,0.07366666666666666,0.2266,0.0
believe,0.09064327485380116,0.1111111111111111,0.14285714285714285,0.10776942355889724,0.10894941634241245,-0.03726451612903224,-0.17907234042553194,-0.015827450980392156,0.003023255813953491,0.022842857142857134
knife,0.47368421052631576,0.09090909090909091,0.05263157894736842,0.03225806451612903,0.15789473684210525,-0.35792222222222225,-0.2202,0.0,-0.4404,-0.6486333333333333
communities,0.168,0.12903225806451613,0.1774891774891775,0.11224489795918367,0.10176991150442478,-0.03873333333333334,-0.13096666666666668,-0.06852439024390243,-0.10646060606060606,0.0419304347826087
supports,0.09210526315789473,0.2112676056338028,0.17647058823529413,0.06666666666666667,0.06779661016949153,0.4383571428571429,0.38934,0.44428000000000006,0.465325,0.471375
repeatedly,0.12727272727272726,0.14285714285714285,0.20610687022900764,0.11009174311926606,0.17307692307692307,-0.37965,-0.16752777777777778,-0.13059999999999997,-0.12390833333333333,-0.25432777777777776
responsible,0.09876543209876543,0.17647058823529413,0.1553398058252427,0.12162162162162163,0.13186813186813187,-0.08828750000000003,0.37366666666666665,0.19848124999999997,0.12877777777777777,0.06331666666666667
generation,0.09333333333333334,0.09090909090909091,0.05555555555555555,0.06493506493506493,0.08928571428571429,0.0857142857142857,0.23545714285714286,0.007999999999999997,0.09176,0.45274000000000003
acknowledged,0.046511627906976744,0.0761904761904762,0.06097560975609756,0.06756756756756757,0.06451612903225806,-0.218175,-0.2348,-0.1375,0.04259999999999999,-0.5511
initiative,0.06944444444444445,0.07407407407407407,0.0,0.03773584905660377,0.05970149253731343,-0.11183999999999998,-0.2636833333333333,0.0,-0.31245,-0.2068
returned,0.09803921568627451,0.0759493670886076,0.0673076923076923,0.11224489795918367,0.056818181818181816,-0.29665,-0.13313333333333333,-0.10945714285714285,-0.1233090909090909,-0.4232
finish,0.0,0.19230769230769232,0.09090909090909091,0.0,0.047619047619047616,0.0,0.10091999999999998,-0.024000000000000004,0.0,0.0772
joy,0.3,0.05555555555555555,0.05405405405405406,0.0,0.13043478260869565,0.375,0.34,0.46295,0.0,0.3206
attacked,0.46,0.25,0.35294117647058826,0.14285714285714285,0.20754716981132076,-0.5252304347826088,-0.5803466666666667,-0.4836777777777778,-0.5789714285714285,-0.44758181818181825
establishment,0.17346938775510204,0.1276595744680851,0.23157894736842105,0.27927927927927926,0.20952380952380953,-0.2836941176470588,0.04206666666666667,-0.06501363636363637,-0.11902903225806452,-0.1424772727272727
era,0.07058823529411765,0.028169014084507043,0.05555555555555555,0.054945054945054944,0.07547169811320754,-0.05385000000000001,-0.1806,0.08982499999999999,-0.22208,-0.033725000000000005
secret,0.07272727272727272,0.1792452830188679,0.14432989690721648,0.08695652173913043,0.10588235294117647,-0.18345,0.0026421052631578814,-0.03277142857142858,-0.1199125,-0.2725444444444444
represented,0.0847457627118644,0.1836734693877551,0.08771929824561403,0.11627906976744186,0.07142857142857142,0.2667,-0.09322222222222223,-0.1935,-0.14380000000000007,0.14086666666666667
breaking,0.08620689655172414,0.11666666666666667,0.06060606060606061,0.12727272727272726,0.16326530612244897,-0.16468,-0.12019999999999999,0.07772499999999999,0.09145714285714286,0.1343875
